Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,PSH,PSD,PSA,AvgH,AvgD,AvgA,P<2.5,FTR_A,FTR_D,FTR_H
2024-04-14,18:15:00,Oud-Heverlee Leuven,Gent,2.0,1.0,2.0,1.0,H,12.0,16.0,3.0,6.0,8.0,6.0,0.0,6.0,2.0,2.0,0.0,0.0,4.1,3.93,1.8,3.91,3.88,1.82,2.4,0.0,0.0,1.0
2024-04-14,17:30:00,Anderlecht,St. Gilloise,2.0,1.0,1.0,0.0,H,7.0,15.0,5.0,5.0,10.0,16.0,6.0,6.0,4.0,3.0,1.0,0.0,2.75,3.28,2.62,2.69,3.37,2.54,1.97,0.0,0.0,1.0
2024-04-14,15:00:00,Kortrijk,Charleroi,1.0,2.0,1.0,0.0,H,9.0,12.0,2.0,5.0,11.0,12.0,4.0,3.0,0.0,1.0,0.0,0.0,2.88,3.24,2.54,2.85,3.3,2.45,1.81,1.0,0.0,0.0
2024-04-14,12:30:00,Club Brugge,Antwerp,3.0,0.0,1.0,0.0,H,13.0,8.0,6.0,3.0,10.0,14.0,5.0,3.0,2.0,2.0,0.0,0.0,1.78,3.93,4.47,1.77,3.81,4.25,2.13,0.0,0.0,1.0
2024-04-13,19:45:00,Genk,Cercle Brugge,1.0,1.0,1.0,0.0,H,13.0,10.0,5.0,2.0,7.0,16.0,6.0,5.0,0.0,4.0,0.0,1.0,1.89,3.94,3.87,1.88,3.8,3.76,2.26,0.0,1.0,0.0
2024-04-13,17:15:00,Mechelen,Westerlo,3.0,2.0,0.0,2.0,A,23.0,14.0,6.0,7.0,13.0,7.0,13.0,6.0,1.0,4.0,0.0,1.0,1.73,3.92,4.78,1.74,3.78,4.49,2.11,0.0,0.0,1.0
2024-04-13,15:00:00,RWD Molenbeek,Eupen,3.0,1.0,1.0,1.0,D,11.0,8.0,5.0,3.0,16.0,13.0,7.0,4.0,1.0,3.0,0.0,0.0,2.41,3.31,3.11,2.34,3.35,2.99,1.92,0.0,0.0,1.0
2024-04-12,19:45:00,St Truiden,Standard,3.0,3.0,1.0,1.0,D,16.0,17.0,8.0,10.0,10.0,11.0,4.0,3.0,4.0,4.0,0.0,0.0,2.19,3.57,3.3,2.17,3.46,3.21,1.93,0.0,1.0,0.0
2024-04-07,18:15:00,Westerlo,Gent,0.0,3.0,0.0,2.0,A,3.0,21.0,3.0,7.0,16.0,13.0,1.0,8.0,5.0,2.0,2.0,0.0,3.77,3.83,1.9,3.77,3.73,1.89,2.23,1.0,0.0,0.0
2024-04-07,17:30:00,Club Brugge,Anderlecht,3.0,1.0,1.0,0.0,H,20.0,13.0,8.0,7.0,8.0,12.0,3.0,2.0,1.0,5.0,0.0,0.0,1.88,3.74,3.92,1.9,3.66,3.85,2.04,0.0,0.0,1.0
2024-04-07,15:00:00,Eupen,Kortrijk,1.0,1.0,0.0,0.0,D,7.0,12.0,2.0,4.0,9.0,10.0,2.0,4.0,1.0,2.0,0.0,0.0,2.41,3.28,3.04,2.34,3.34,2.97,1.93,0.0,1.0,0.0
2024-04-07,12:30:00,St. Gilloise,Cercle Brugge,2.0,3.0,1.0,2.0,A,14.0,8.0,9.0,4.0,10.0,20.0,4.0,3.0,2.0,5.0,0.0,0.0,1.73,3.99,4.7,1.73,3.84,4.51,2.11,1.0,0.0,0.0
2024-04-06,19:45:00,Antwerp,Genk,0.0,1.0,0.0,1.0,A,11.0,18.0,2.0,6.0,14.0,12.0,6.0,5.0,3.0,1.0,0.0,0.0,2.28,3.5,3.18,2.24,3.46,3.06,2.05,1.0,0.0,0.0
2024-04-06,17:15:00,Standard,Oud-Heverlee Leuven,0.0,0.0,0.0,0.0,D,13.0,8.0,6.0,2.0,12.0,13.0,6.0,2.0,2.0,2.0,0.0,0.0,1.7,4.03,4.86,1.7,3.87,4.7,2.12,0.0,1.0,0.0
2024-04-06,15:00:00,Charleroi,RWD Molenbeek,0.0,0.0,0.0,0.0,D,14.0,10.0,3.0,3.0,14.0,12.0,11.0,6.0,1.0,4.0,0.0,0.0,1.72,3.82,4.99,1.69,3.84,4.79,1.99,0.0,1.0,0.0
2024-04-05,19:45:00,Mechelen,St Truiden,2.0,3.0,1.0,0.0,H,17.0,16.0,6.0,7.0,9.0,13.0,5.0,4.0,2.0,2.0,0.0,0.0,2.12,3.43,3.63,2.08,3.45,3.47,1.98,1.0,0.0,0.0
2024-04-01,17:30:00,Genk,St. Gilloise,1.0,0.0,1.0,0.0,H,7.0,12.0,3.0,4.0,11.0,18.0,2.0,9.0,1.0,1.0,0.0,1.0,2.81,3.56,2.42,2.76,3.52,2.4,2.14,0.0,0.0,1.0
2024-04-01,12:30:00,Cercle Brugge,Club Brugge,1.0,1.0,1.0,0.0,H,10.0,28.0,4.0,7.0,11.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,3.59,3.64,2.01,3.54,3.63,1.98,2.1,0.0,1.0,0.0
2024-03-31,17:30:00,St Truiden,Westerlo,2.0,0.0,1.0,0.0,H,14.0,13.0,6.0,5.0,11.0,10.0,7.0,3.0,0.0,1.0,0.0,0.0,2.2,3.5,3.23,2.21,3.45,3.12,1.91,0.0,0.0,1.0
2024-03-30,19:45:00,Anderlecht,Antwerp,1.0,0.0,0.0,0.0,D,20.0,8.0,8.0,2.0,8.0,7.0,4.0,3.0,2.0,4.0,0.0,1.0,2.35,3.42,3.11,2.31,3.44,2.96,2.06,0.0,0.0,1.0
2024-03-30,17:15:00,Oud-Heverlee Leuven,Mechelen,2.0,3.0,0.0,1.0,A,18.0,11.0,5.0,8.0,8.0,16.0,7.0,7.0,1.0,5.0,0.0,1.0,2.81,3.34,2.61,2.71,3.37,2.54,2.0,1.0,0.0,0.0
2024-03-29,19:45:00,Gent,Standard,5.0,1.0,1.0,1.0,D,15.0,11.0,8.0,4.0,12.0,5.0,4.0,2.0,2.0,1.0,0.0,0.0,1.65,4.15,5.06,1.65,4.03,4.85,2.24,0.0,0.0,1.0
2024-03-17,17:30:00,Cercle Brugge,RWD Molenbeek,4.0,0.0,2.0,0.0,H,20.0,4.0,8.0,1.0,6.0,11.0,11.0,4.0,1.0,4.0,0.0,1.0,1.36,5.3,7.85,1.35,5.16,7.73,2.4,0.0,0.0,1.0
2024-03-17,17:30:00,Gent,Charleroi,5.0,0.0,2.0,0.0,H,13.0,12.0,9.0,5.0,8.0,10.0,1.0,6.0,0.0,2.0,0.0,0.0,1.57,4.23,5.7,1.56,4.11,5.55,2.12,0.0,0.0,1.0
2024-03-17,17:30:00,Oud-Heverlee Leuven,Mechelen,1.0,0.0,0.0,0.0,D,14.0,16.0,4.0,5.0,14.0,9.0,3.0,6.0,4.0,1.0,0.0,0.0,2.78,3.42,2.55,2.75,3.35,2.49,1.99,0.0,0.0,1.0
2024-03-17,17:30:00,Westerlo,Genk,1.0,1.0,0.0,0.0,D,12.0,9.0,4.0,2.0,10.0,13.0,5.0,6.0,4.0,1.0,0.0,1.0,3.87,3.35,2.05,3.67,3.52,1.98,2.14,0.0,1.0,0.0
2024-03-17,15:00:00,Antwerp,St. Gilloise,1.0,1.0,0.0,0.0,D,9.0,13.0,3.0,4.0,12.0,12.0,4.0,3.0,3.0,5.0,0.0,1.0,2.66,3.53,2.6,2.64,3.44,2.54,2.05,0.0,1.0,0.0
2024-03-17,12:30:00,St Truiden,Club Brugge,2.0,1.0,0.0,1.0,A,13.0,19.0,5.0,8.0,5.0,10.0,4.0,8.0,0.0,1.0,0.0,0.0,5.54,4.22,1.62,5.19,4.05,1.61,2.13,0.0,0.0,1.0
2024-03-16,19:45:00,Anderlecht,Kortrijk,0.0,1.0,0.0,0.0,D,17.0,11.0,5.0,4.0,7.0,13.0,5.0,6.0,1.0,2.0,0.0,0.0,1.25,6.45,11.44,1.24,6.08,10.76,2.74,1.0,0.0,0.0
2024-03-16,17:15:00,Standard,Eupen,4.0,0.0,2.0,0.0,H,13.0,9.0,5.0,5.0,2.0,17.0,5.0,5.0,0.0,0.0,0.0,0.0,1.72,3.84,5.14,1.71,3.78,4.73,1.98,0.0,0.0,1.0
2024-03-10,18:15:00,Eupen,St Truiden,1.0,0.0,1.0,0.0,H,7.0,17.0,2.0,5.0,12.0,15.0,4.0,3.0,3.0,1.0,0.0,0.0,3.46,3.39,2.17,3.41,3.38,2.11,1.84,0.0,0.0,1.0
2024-03-10,17:30:00,St. Gilloise,Gent,1.0,1.0,0.0,0.0,D,18.0,11.0,5.0,6.0,4.0,11.0,8.0,3.0,3.0,1.0,0.0,0.0,1.65,4.11,5.02,1.63,4.08,4.94,2.15,0.0,1.0,0.0
2024-03-10,15:00:00,Club Brugge,Oud-Heverlee Leuven,3.0,1.0,1.0,1.0,D,20.0,7.0,8.0,2.0,13.0,10.0,10.0,5.0,0.0,2.0,0.0,0.0,1.29,6.0,9.06,1.3,5.63,8.6,2.68,0.0,0.0,1.0
2024-03-10,12:30:00,Genk,Standard,1.0,0.0,0.0,0.0,D,19.0,6.0,5.0,4.0,6.0,11.0,7.0,5.0,0.0,2.0,0.0,0.0,1.63,4.23,5.44,1.61,4.07,5.18,2.12,0.0,0.0,1.0
2024-03-09,19:45:00,RWD Molenbeek,Anderlecht,0.0,3.0,0.0,3.0,A,10.0,11.0,2.0,5.0,11.0,9.0,4.0,3.0,3.0,1.0,0.0,0.0,6.15,4.49,1.53,5.8,4.32,1.52,2.2,1.0,0.0,0.0
2024-03-09,17:15:00,Charleroi,Cercle Brugge,0.0,0.0,0.0,0.0,D,6.0,11.0,2.0,2.0,15.0,17.0,2.0,8.0,1.0,1.0,0.0,1.0,3.74,3.63,2.04,3.57,3.56,2.0,1.98,0.0,1.0,0.0
2024-03-09,15:00:00,Kortrijk,Antwerp,0.0,1.0,0.0,1.0,A,3.0,15.0,1.0,5.0,9.0,10.0,3.0,10.0,0.0,1.0,0.0,0.0,6.79,4.79,1.47,6.47,4.54,1.46,2.35,1.0,0.0,0.0
2024-03-08,19:45:00,Mechelen,Westerlo,3.0,1.0,2.0,0.0,H,10.0,21.0,4.0,4.0,7.0,8.0,3.0,3.0,0.0,1.0,0.0,0.0,1.96,3.46,4.23,1.93,3.48,3.95,1.88,0.0,0.0,1.0
2024-03-03,18:15:00,Kortrijk,RWD Molenbeek,3.0,2.0,1.0,1.0,D,17.0,12.0,7.0,4.0,10.0,14.0,8.0,5.0,1.0,3.0,0.0,0.0,2.48,3.39,2.89,2.44,3.39,2.77,1.9,0.0,0.0,1.0
2024-03-03,17:30:00,Anderlecht,Eupen,1.0,0.0,1.0,0.0,H,14.0,15.0,5.0,3.0,12.0,20.0,8.0,4.0,2.0,1.0,0.0,0.0,1.29,5.72,9.87,1.3,5.45,9.22,2.38,0.0,0.0,1.0
2024-03-03,15:00:00,Antwerp,St Truiden,3.0,0.0,0.0,0.0,D,19.0,4.0,11.0,0.0,13.0,15.0,11.0,3.0,0.0,0.0,0.0,0.0,1.67,4.01,5.01,1.64,3.95,4.94,2.02,0.0,0.0,1.0
2024-03-03,12:30:00,Genk,Club Brugge,0.0,3.0,0.0,1.0,A,10.0,12.0,5.0,5.0,13.0,8.0,4.0,6.0,2.0,2.0,0.0,0.0,3.09,3.67,2.28,2.98,3.57,2.24,2.15,1.0,0.0,0.0
2024-03-02,19:45:00,Standard,Gent,4.0,2.0,1.0,1.0,D,19.0,11.0,7.0,7.0,13.0,10.0,9.0,5.0,3.0,1.0,0.0,1.0,3.2,3.5,2.29,3.13,3.43,2.21,1.91,0.0,0.0,1.0
2024-03-02,17:15:00,Oud-Heverlee Leuven,St. Gilloise,0.0,2.0,0.0,1.0,A,9.0,9.0,2.0,2.0,10.0,11.0,4.0,6.0,3.0,3.0,0.0,0.0,6.04,4.72,1.52,5.74,4.46,1.5,2.24,1.0,0.0,0.0
2024-03-02,15:00:00,Cercle Brugge,Mechelen,2.0,3.0,2.0,2.0,D,12.0,15.0,5.0,6.0,9.0,9.0,7.0,6.0,1.0,2.0,0.0,0.0,1.96,3.63,4.02,1.92,3.57,3.82,1.98,1.0,0.0,0.0
2024-03-01,19:45:00,Westerlo,Charleroi,0.0,1.0,0.0,0.0,D,15.0,7.0,3.0,1.0,11.0,12.0,5.0,1.0,1.0,4.0,0.0,0.0,1.95,3.52,4.19,1.92,3.45,3.97,1.84,1.0,0.0,0.0
2024-02-25,18:15:00,Eupen,Cercle Brugge,0.0,2.0,0.0,0.0,D,12.0,17.0,1.0,8.0,10.0,12.0,5.0,4.0,2.0,3.0,0.0,0.0,4.71,3.99,1.71,4.66,3.91,1.68,2.11,1.0,0.0,0.0
2024-02-25,17:30:00,St. Gilloise,Standard,2.0,1.0,2.0,0.0,H,12.0,8.0,7.0,4.0,9.0,17.0,5.0,4.0,1.0,3.0,0.0,0.0,1.39,4.94,7.61,1.38,4.77,7.76,2.17,0.0,0.0,1.0
2024-02-25,15:00:00,Gent,Antwerp,2.0,2.0,2.0,1.0,H,13.0,8.0,5.0,5.0,13.0,8.0,7.0,4.0,1.0,2.0,0.0,0.0,2.53,3.4,2.81,2.43,3.4,2.8,2.01,0.0,1.0,0.0
2024-02-25,12:30:00,Club Brugge,Anderlecht,1.0,2.0,1.0,0.0,H,16.0,11.0,6.0,6.0,14.0,16.0,5.0,3.0,0.0,4.0,0.0,0.0,1.76,3.93,4.7,1.71,3.88,4.57,2.19,1.0,0.0,0.0
2024-02-24,19:45:00,Mechelen,Kortrijk,3.0,0.0,1.0,0.0,H,9.0,11.0,4.0,1.0,2.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,1.66,4.07,5.34,1.63,3.94,5.06,2.04,0.0,0.0,1.0
2024-02-24,17:15:00,St Truiden,Westerlo,1.0,0.0,1.0,0.0,H,15.0,12.0,3.0,3.0,9.0,11.0,8.0,2.0,1.0,1.0,0.0,0.0,2.08,3.58,3.65,2.05,3.46,3.49,1.96,0.0,0.0,1.0
2024-02-24,15:00:00,RWD Molenbeek,Oud-Heverlee Leuven,1.0,1.0,1.0,1.0,D,10.0,9.0,3.0,3.0,10.0,9.0,5.0,6.0,0.0,3.0,0.0,0.0,2.87,3.43,2.54,2.79,3.39,2.44,1.98,0.0,1.0,0.0
2024-02-23,19:45:00,Charleroi,Genk,0.0,1.0,0.0,0.0,D,6.0,19.0,4.0,7.0,14.0,13.0,3.0,6.0,2.0,2.0,0.0,0.0,3.59,3.67,2.07,3.47,3.55,2.04,2.04,1.0,0.0,0.0
2024-02-18,18:15:00,Eupen,Gent,0.0,2.0,0.0,1.0,A,4.0,8.0,3.0,4.0,18.0,14.0,4.0,3.0,3.0,1.0,0.0,0.0,4.75,4.04,1.69,4.64,3.97,1.68,2.17,1.0,0.0,0.0
2024-02-18,17:30:00,Anderlecht,St Truiden,4.0,1.0,0.0,1.0,A,17.0,12.0,8.0,4.0,9.0,11.0,2.0,2.0,1.0,1.0,0.0,0.0,1.61,4.22,5.28,1.62,4.0,5.11,2.02,0.0,0.0,1.0
2024-02-18,15:00:00,Kortrijk,St. Gilloise,1.0,3.0,0.0,2.0,A,6.0,18.0,2.0,9.0,11.0,15.0,5.0,6.0,4.0,1.0,0.0,0.0,7.76,5.2,1.37,7.64,5.04,1.36,2.39,1.0,0.0,0.0
2024-02-18,12:30:00,Cercle Brugge,Club Brugge,1.0,1.0,0.0,0.0,D,7.0,13.0,4.0,3.0,14.0,11.0,0.0,4.0,0.0,4.0,0.0,1.0,3.35,3.72,2.09,3.31,3.66,2.05,2.06,0.0,1.0,0.0
2024-02-17,19:45:00,Antwerp,Mechelen,0.0,1.0,0.0,0.0,D,15.0,6.0,3.0,4.0,9.0,12.0,6.0,2.0,2.0,2.0,0.0,0.0,1.58,4.27,5.79,1.57,4.1,5.52,2.08,1.0,0.0,0.0
2024-02-17,17:15:00,Oud-Heverlee Leuven,Charleroi,0.0,0.0,0.0,0.0,D,17.0,6.0,0.0,0.0,17.0,15.0,13.0,1.0,2.0,5.0,0.0,1.0,2.46,3.32,3.08,2.37,3.35,2.92,1.96,0.0,1.0,0.0
2024-02-17,15:00:00,Genk,RWD Molenbeek,3.0,1.0,2.0,1.0,H,21.0,11.0,9.0,5.0,9.0,12.0,6.0,8.0,1.0,2.0,0.0,0.0,1.26,6.23,10.85,1.27,5.71,10.09,2.51,0.0,0.0,1.0
2024-02-16,19:45:00,Westerlo,Standard,2.0,1.0,1.0,1.0,D,13.0,12.0,5.0,2.0,14.0,10.0,3.0,5.0,1.0,1.0,0.0,0.0,2.47,3.3,3.07,2.4,3.26,2.96,1.85,0.0,0.0,1.0
2024-02-11,18:15:00,Gent,Cercle Brugge,1.0,2.0,0.0,1.0,A,20.0,11.0,10.0,2.0,11.0,11.0,12.0,3.0,1.0,3.0,0.0,1.0,2.18,3.73,3.13,2.12,3.68,3.13,2.12,1.0,0.0,0.0
2024-02-11,17:30:00,Charleroi,Anderlecht,1.0,3.0,1.0,2.0,A,16.0,8.0,6.0,4.0,11.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,3.73,3.53,2.02,3.53,3.47,2.03,1.97,1.0,0.0,0.0
2024-02-11,15:00:00,Mechelen,Genk,1.0,1.0,1.0,1.0,D,11.0,14.0,2.0,1.0,10.0,12.0,5.0,3.0,1.0,2.0,0.0,0.0,3.67,3.67,1.99,3.62,3.64,1.95,2.1,0.0,1.0,0.0
2024-02-11,12:30:00,RWD Molenbeek,Antwerp,0.0,4.0,0.0,3.0,A,2.0,13.0,1.0,9.0,15.0,11.0,5.0,3.0,3.0,0.0,1.0,0.0,5.54,4.29,1.61,5.11,4.13,1.6,2.14,1.0,0.0,0.0
2024-02-10,19:45:00,Club Brugge,Eupen,4.0,0.0,2.0,0.0,H,21.0,4.0,6.0,1.0,8.0,11.0,7.0,4.0,0.0,2.0,0.0,0.0,1.22,7.44,11.44,1.21,6.75,11.2,3.04,0.0,0.0,1.0
2024-02-10,17:15:00,St. Gilloise,Westerlo,2.0,2.0,1.0,1.0,D,17.0,9.0,3.0,4.0,14.0,8.0,4.0,4.0,4.0,2.0,0.0,0.0,1.26,6.27,10.93,1.27,5.7,9.97,2.56,0.0,1.0,0.0
2024-02-10,15:00:00,Standard,Oud-Heverlee Leuven,1.0,0.0,1.0,0.0,H,11.0,8.0,5.0,2.0,10.0,18.0,7.0,9.0,3.0,3.0,0.0,0.0,2.0,3.55,3.93,1.95,3.56,3.72,2.01,0.0,0.0,1.0
2024-02-09,19:45:00,St Truiden,Kortrijk,1.0,0.0,1.0,0.0,H,15.0,10.0,3.0,2.0,8.0,11.0,5.0,3.0,0.0,2.0,0.0,0.0,1.53,4.44,6.28,1.5,4.28,6.05,2.08,0.0,0.0,1.0
2024-02-04,18:15:00,Cercle Brugge,St Truiden,4.0,1.0,2.0,0.0,H,17.0,6.0,6.0,3.0,17.0,8.0,6.0,8.0,2.0,2.0,0.0,0.0,1.85,3.8,4.08,1.86,3.72,3.86,2.12,0.0,0.0,1.0
2024-02-04,17:30:00,Anderlecht,Gent,1.0,0.0,1.0,0.0,H,11.0,13.0,3.0,4.0,6.0,12.0,5.0,5.0,1.0,4.0,0.0,0.0,2.27,3.42,3.21,2.23,3.44,3.07,2.05,0.0,0.0,1.0
2024-02-04,15:00:00,Eupen,Mechelen,0.0,1.0,0.0,0.0,D,18.0,4.0,5.0,1.0,17.0,8.0,8.0,4.0,1.0,0.0,1.0,0.0,3.09,3.5,2.3,3.01,3.47,2.26,2.02,1.0,0.0,0.0
2024-02-04,12:30:00,Antwerp,Club Brugge,2.0,1.0,0.0,0.0,D,11.0,13.0,3.0,4.0,9.0,18.0,5.0,9.0,2.0,4.0,0.0,1.0,3.86,3.69,1.98,3.66,3.57,1.97,2.04,0.0,0.0,1.0
2024-02-03,19:45:00,Genk,St. Gilloise,0.0,1.0,0.0,0.0,D,10.0,12.0,3.0,4.0,18.0,13.0,8.0,3.0,1.0,4.0,0.0,0.0,2.87,3.54,2.49,2.79,3.47,2.41,2.15,1.0,0.0,0.0
2024-02-03,17:15:00,Kortrijk,Charleroi,1.0,0.0,1.0,0.0,H,11.0,7.0,4.0,1.0,10.0,20.0,5.0,4.0,1.0,1.0,0.0,0.0,3.33,3.57,2.21,3.21,3.48,2.16,2.0,0.0,0.0,1.0
2024-02-03,17:15:00,Westerlo,Oud-Heverlee Leuven,0.0,3.0,0.0,2.0,A,11.0,9.0,7.0,6.0,8.0,12.0,15.0,5.0,0.0,2.0,0.0,0.0,2.06,3.77,3.54,2.02,3.69,3.39,2.25,1.0,0.0,0.0
2024-02-03,15:00:00,RWD Molenbeek,Standard,2.0,2.0,1.0,1.0,D,12.0,13.0,4.0,4.0,15.0,12.0,4.0,3.0,1.0,4.0,0.0,0.0,3.14,3.33,2.42,3.06,3.31,2.31,1.84,0.0,1.0,0.0
2024-02-01,19:30:00,Mechelen,Anderlecht,2.0,2.0,0.0,1.0,A,14.0,16.0,7.0,4.0,10.0,9.0,5.0,4.0,2.0,1.0,0.0,0.0,3.28,3.48,2.21,3.24,3.44,2.15,1.88,0.0,1.0,0.0
2024-02-01,19:30:00,St Truiden,Gent,4.0,1.0,0.0,1.0,A,23.0,4.0,12.0,1.0,6.0,6.0,9.0,1.0,2.0,0.0,0.0,1.0,3.58,3.62,2.04,3.51,3.56,2.0,1.91,0.0,0.0,1.0
2024-01-31,20:00:00,St. Gilloise,RWD Molenbeek,3.0,2.0,2.0,0.0,H,11.0,8.0,5.0,2.0,11.0,15.0,3.0,2.0,2.0,2.0,0.0,0.0,1.19,7.65,13.86,1.18,6.96,13.28,2.84,0.0,0.0,1.0
2024-01-31,20:00:00,Standard,Antwerp,0.0,1.0,0.0,0.0,D,15.0,4.0,4.0,2.0,11.0,14.0,4.0,2.0,1.0,3.0,0.0,1.0,3.9,3.89,1.92,3.87,3.66,1.88,2.05,1.0,0.0,0.0
2024-01-31,17:45:00,Charleroi,Eupen,1.0,0.0,0.0,0.0,D,12.0,7.0,3.0,2.0,12.0,12.0,2.0,10.0,1.0,0.0,0.0,0.0,1.68,4.04,5.13,1.64,3.98,4.91,2.08,0.0,0.0,1.0
2024-01-31,17:45:00,Oud-Heverlee Leuven,Genk,2.0,1.0,0.0,0.0,D,12.0,15.0,4.0,2.0,15.0,21.0,2.0,4.0,2.0,5.0,0.0,0.0,4.95,4.22,1.67,4.6,4.09,1.66,2.41,0.0,0.0,1.0
2024-01-30,19:30:00,Club Brugge,Kortrijk,3.0,3.0,1.0,0.0,H,31.0,7.0,10.0,5.0,7.0,10.0,11.0,0.0,1.0,2.0,0.0,0.0,1.12,10.0,21.28,1.11,8.89,19.73,3.17,0.0,1.0,0.0
2024-01-30,19:30:00,Westerlo,Cercle Brugge,4.0,2.0,4.0,1.0,H,9.0,14.0,5.0,3.0,10.0,25.0,2.0,6.0,3.0,5.0,1.0,0.0,4.22,3.8,1.87,3.97,3.71,1.84,2.06,0.0,0.0,1.0
2024-01-28,18:15:00,Mechelen,RWD Molenbeek,3.0,1.0,0.0,0.0,D,24.0,6.0,8.0,3.0,9.0,12.0,14.0,0.0,0.0,2.0,0.0,1.0,1.72,3.84,4.8,1.69,3.77,4.83,1.91,0.0,0.0,1.0
2024-01-28,17:30:00,Anderlecht,St. Gilloise,2.0,2.0,1.0,2.0,A,11.0,14.0,2.0,8.0,15.0,13.0,7.0,6.0,3.0,2.0,0.0,0.0,3.21,3.67,2.17,3.16,3.54,2.15,2.04,0.0,1.0,0.0
2024-01-28,15:00:00,Eupen,Antwerp,1.0,0.0,1.0,0.0,H,9.0,15.0,3.0,2.0,16.0,8.0,3.0,6.0,4.0,2.0,0.0,0.0,7.52,5.27,1.37,7.53,5.08,1.36,2.53,0.0,0.0,1.0
2024-01-28,12:30:00,St Truiden,Genk,1.0,1.0,0.0,1.0,A,12.0,10.0,4.0,3.0,13.0,14.0,5.0,7.0,2.0,4.0,0.0,2.0,4.01,3.66,1.91,3.8,3.6,1.92,2.02,0.0,1.0,0.0
2024-01-27,19:45:00,Charleroi,Club Brugge,1.0,4.0,0.0,3.0,A,14.0,17.0,6.0,7.0,10.0,11.0,3.0,5.0,0.0,1.0,0.0,0.0,6.26,4.48,1.53,5.9,4.28,1.51,2.17,1.0,0.0,0.0
2024-01-27,19:45:00,Gent,Westerlo,2.0,2.0,1.0,1.0,D,14.0,11.0,5.0,6.0,16.0,19.0,5.0,3.0,3.0,7.0,0.0,0.0,1.4,5.24,7.6,1.38,5.0,7.16,2.55,0.0,1.0,0.0
2024-01-27,15:00:00,Kortrijk,Oud-Heverlee Leuven,0.0,0.0,0.0,0.0,D,13.0,8.0,3.0,2.0,7.0,16.0,6.0,5.0,3.0,1.0,0.0,0.0,2.99,3.63,2.37,2.81,3.53,2.35,2.21,0.0,1.0,0.0
2024-01-26,19:45:00,Cercle Brugge,Standard,1.0,1.0,0.0,0.0,D,26.0,11.0,7.0,2.0,8.0,13.0,5.0,4.0,2.0,1.0,0.0,0.0,1.53,4.52,6.17,1.52,4.34,5.7,2.33,0.0,1.0,0.0
2024-01-24,14:00:00,RWD Molenbeek,Eupen,0.0,1.0,0.0,0.0,D,8.0,11.0,3.0,6.0,13.0,14.0,1.0,4.0,2.0,3.0,0.0,0.0,1.87,3.74,4.07,1.87,3.69,3.86,2.08,1.0,0.0,0.0
2024-01-21,17:30:00,Oud-Heverlee Leuven,Anderlecht,1.0,1.0,1.0,0.0,H,8.0,12.0,4.0,4.0,8.0,10.0,5.0,3.0,2.0,2.0,0.0,0.0,4.69,4.15,1.68,4.54,4.02,1.68,2.39,0.0,1.0,0.0
2024-01-21,15:00:00,St. Gilloise,St Truiden,2.0,1.0,1.0,1.0,D,16.0,5.0,5.0,2.0,5.0,9.0,7.0,1.0,2.0,5.0,0.0,0.0,1.34,5.23,9.04,1.32,5.09,8.79,2.13,0.0,0.0,1.0
2024-01-21,12:30:00,Antwerp,Charleroi,4.0,1.0,2.0,0.0,H,20.0,8.0,8.0,5.0,7.0,12.0,5.0,6.0,1.0,2.0,0.0,0.0,1.71,4.03,4.87,1.72,3.82,4.55,2.1,0.0,0.0,1.0
2024-01-20,19:45:00,Club Brugge,Westerlo,3.0,0.0,1.0,0.0,H,14.0,2.0,9.0,0.0,4.0,12.0,3.0,0.0,0.0,3.0,0.0,1.0,1.27,6.25,9.94,1.27,5.76,9.63,2.76,0.0,0.0,1.0
2024-01-20,17:15:00,Standard,Kortrijk,0.0,1.0,0.0,1.0,A,20.0,5.0,4.0,2.0,7.0,13.0,7.0,4.0,0.0,1.0,0.0,0.0,1.56,4.28,6.11,1.55,4.13,5.68,2.01,1.0,0.0,0.0
2024-01-20,15:00:00,Genk,Cercle Brugge,1.0,1.0,0.0,1.0,A,12.0,19.0,3.0,6.0,15.0,15.0,4.0,5.0,2.0,2.0,0.0,0.0,1.83,3.97,4.18,1.81,3.9,3.95,2.41,0.0,1.0,0.0
2024-01-19,19:45:00,Gent,Mechelen,1.0,2.0,0.0,1.0,A,23.0,9.0,7.0,2.0,4.0,15.0,8.0,4.0,2.0,4.0,0.0,0.0,1.55,4.39,6.07,1.53,4.26,5.71,2.16,1.0,0.0,0.0
2023-12-27,19:45:00,Anderlecht,Cercle Brugge,2.0,0.0,1.0,0.0,H,7.0,19.0,4.0,7.0,9.0,13.0,2.0,12.0,1.0,1.0,0.0,0.0,1.89,3.96,3.77,1.88,3.77,3.77,2.1,0.0,0.0,1.0
2023-12-27,19:45:00,Charleroi,Mechelen,3.0,1.0,2.0,0.0,H,16.0,11.0,6.0,5.0,10.0,9.0,5.0,7.0,2.0,1.0,0.0,0.0,2.19,3.36,3.44,2.11,3.4,3.41,1.8,0.0,0.0,1.0
